listing;price; area; rooms; fullrooms; halfrooms; district; varos; condition; floor; storeys; lift; heating; view; lat; long; orient; parking; balcony; aircon; ceiling; utility; bathtoil; garcess
23043555;98;169;6 szoba;6;0;7. ker;Belső-Erzsébetváros;felújított;1;3;nincs;gáz (cirko);utcai;47.49814;19.064728;nyugat;utcán. közterületen - ingyenes;0;nincs megadva;3 m vagy magasabb;duplakomfortos;külön és egyben is;nincs megadva
23043705;64.9;113;4 szoba;4;0;5. ker;Lipótváros;felújított;földszint;nincs megadva;nincs megadva;gáz (cirko);udvari;47.50794;19.049728;nincs megadva;nincs megadva;;nincs megadva;nincs megadva;nincs megadva;nincs megadva;nincs megadva
23042400;18.9;38;1 szoba;1;0;6. ker;Belső-Terézváros;jó állapotú;földszint;4;nincs;gáz (konvektor);udvari;47.500736;19.06069;dél;nincs megadva;;nincs megadva;3 m vagy magasabb;összkomfortos;egy helyiségben;nincs megadva
23043240;25.9;48;2 szoba;2;0;7. ker;Külső-Erzsébetváros;jó állapotú;3;4;nincs;gáz (cirko);utcai;47.503773;19.085018;délnyugat;utcán. közterületen - fizetős;;nincs megadva;3 m vagy magasabb;összkomfortos;külön helyiségben;nem tetőtéri
23042429;15.9;20;1 szoba;1;0;6. ker;Külső-Terézváros;nincs megadva;földszint;4;nincs;elektromos;udvari;47.51144;19.06631;északkelet;nincs megadva;;nincs megadva;3 m vagy magasabb;összkomfortos;külön helyiségben;nincs megadva
23022799;39;84;2 + 2 fél szoba;2;2;6. ker;Külső-Terézváros;közepes állapotú;1;3;nincs;gáz (konvektor);utcai;47.51175;19.06733;délnyugat;utcán. közterületen - fizetős;;nincs megadva;3 m vagy magasabb;komfortos;külön helyiségben;nincs megadva
22452364;32.9;55;2 + fél szoba;2;1;6. ker;Külső-Terézváros;felújított;5;5;van;gáz (cirko);panorámás;47.50501;19.068192;kelet;nincs megadva;;nincs megadva;3 m vagy magasabb;duplakomfortos;egy helyiségben;nincs megadva
23042815;25.9;48;2 szoba;2;0;7. ker;Külső-Erzsébetváros;jó állapotú;3;nincs megadva;nincs;gáz (cirko);nincs megadva;47.503773;19.085018;délnyugat;nincs megadva;;nincs megadva;nincs megadva;összkomfortos;külön helyiségben;nincs megadva
23042449;16;15;1 szoba;1;0;6. ker;Külső-Terézváros;felújított;1;4;nincs;gáz (konvektor);udvari;47.5099;19.06571;dél;nincs megadva;;nincs megadva;3 m vagy magasabb;összkomfortos;egy helyiségben;nincs megadva
22615442;55;84;4 szoba;4;0;7. ker;Belső-Erzsébetváros;újszerű;nincs megadva;nincs megadva;nincs;gáz (cirko);nincs megadva;47.498585;19.063519;nincs megadva;nincs megadva;;nincs megadva;nincs megadva;összkomfortos;nincs megadva;nincs megadva
23043883;27.5;80;2 szoba;2;0;6. ker;Külső-Terézváros;közepes állapotú;földszint;nincs megadva;nincs megadva;gáz (cirko);udvari;47.50879;19.06271;délnyugat;nincs megadva;;nincs megadva;nincs megadva;nincs megadva;nincs megadva;nincs megadva
23043048;37.15;42;2 szoba;2;0;7. ker;Belső-Erzsébetváros;újszerű;5;nincs megadva;van;házközponti egyedi méréssel;utcai;47.49891;19.06016;északnyugat;nincs megadva;;van;nincs megadva;összkomfortos;külön helyiségben;tetőtéri
22616785;40.607;54;2 szoba;2;0;5. ker;Belváros;jó állapotú;2;nincs megadva;nincs megadva;gáz (cirko);udvari;47.48911;19.054;délnyugat;nincs megadva;;nincs megadva;3 m vagy magasabb;nincs megadva;nincs megadva;nincs megadva
22388476;51.5;106;3 + fél szoba;3;1;7. ker;Belső-Erzsébetváros;felújított;2;4;van;gáz (cirko);utcai;47.499615;19.06628;nincs megadva;utcán. közterületen - fizetős;;nincs megadva;3 m vagy magasabb;összkomfortos;külön helyiségben;nem tetőtéri
23043667;37.2;42;2 szoba;2;0;7. ker;Belső-Erzsébetváros;felújított;5;nincs megadva;van;nincs megadva;utcai;47.49891;19.06016;északnyugat;nincs megadva;;nincs megadva;nincs megadva;összkomfortos;külön helyiségben;nincs megadva
22964028;77;103;2 szoba;2;0;5. ker;Belváros;felújítandó;3;5;van;cserépkályha;utcai;47.49129;19.0544;északkelet;utcán. közterületen - fizetős;;nincs megadva;3 m vagy magasabb;komfortos;egy helyiségben;nincs megadva
23043941;19.9;48;1 szoba;1;0;7. ker;Középső-Erzsébetváros;jó állapotú;földszint;nincs megadva;nincs megadva;gáz (konvektor);utcai;47.50075;19.073757;nincs megadva;nincs megadva;;nincs megadva;3 m vagy magasabb;nincs megadva;nincs megadva;nincs megadva
22507387;33.9;61;3 szoba;3;0;7. ker;Külső-Erzsébetváros – Ligetváros;felújított;1;6;van;egyéb;udvari;47.507374;19.078262;nincs megadva;utcán. közterületen - ingyenes;;nincs;3 m-nél alacsonyabb;összkomfortos;egy helyiségben;nincs megadva
23022464;29.9;49;1 szoba;1;0;7. ker;Külső-Erzsébetváros – Ligetváros;felújított;földszint;nincs megadva;nincs;gáz (konvektor);udvari;47.50732;19.08028;nincs megadva;nincs megadva;;nincs megadva;3 m vagy magasabb;nincs megadva;nincs megadva;nincs megadva
23048210;117.135;69;2 szoba;2;0;5. ker;Lipótváros;új építésű;4;7;van;házközponti egyedi méréssel;utcai;47.49776;19.04879;nyugat;teremgarázs - megvehető;;nincs megadva;3 m vagy magasabb;nincs megadva;külön és egyben is;nincs megadva
22909220;65;75;2 szoba;2;0;5. ker;Belváros;felújított;1;3;van;gáz (cirko);udvari;47.48911;19.054;nincs megadva;utcán. közterületen - fizetős;;nincs megadva;3 m vagy magasabb;összkomfortos;egy helyiségben;nincs megadva
22835673;147;140;6 szoba;6;0;5. ker;Belváros;felújított;4;5;van;gáz (cirko);udvari;47.49418;19.05406;délnyugat;utcán. közterületen - ingyenes;;nincs megadva;nincs megadva;összkomfortos;nincs megadva;nem tetőtéri
22829482;39.99;49;1 + fél szoba;1;1;5. ker;Lipótváros;felújított;5;5;van;gáz (cirko);nincs megadva;47.51121;19.050098;nincs megadva;nincs megadva;;nincs megadva;3 m-nél alacsonyabb;nincs megadva;nincs megadva;nincs megadva
23013573;19.6;33;1 szoba;1;0;6. ker;Külső-Terézváros;jó állapotú;1;3;van;gáz (konvektor);udvari;47.50927;19.06557;dél;nincs megadva;;nincs megadva;3 m vagy magasabb;összkomfortos;nincs megadva;nem tetőtéri
23013574;20.45;27;1 szoba;1;0;7. ker;Belső-Erzsébetváros;felújított;3;3;nincs;elektromos;udvari;47.499615;19.06628;délnyugat;nincs megadva;;nincs megadva;3 m vagy magasabb;összkomfortos;nincs megadva;nem tetőtéri
23047892;37.5;59;2 + fél szoba;2;1;6. ker;Külső-Terézváros;újszerű;1;nincs megadva;van;elektromos;nincs megadva;47.5099;19.06571;északkelet;nincs megadva;;nincs megadva;3 m vagy magasabb;nincs megadva;nincs megadva;nem tetőtéri
22930359;79.9;80;2 + fél szoba;2;1;5. ker;Belváros;felújított;3;3;nincs;gáz (cirko);utcai;47.49453;19.05184;északkelet;utcán. közterületen - fizetős;;van;3 m vagy magasabb;összkomfortos;külön helyiségben;legfelső emelet. nem tetőtéri
22632301;59.9;104;3 szoba;3;0;6. ker;Belső-Terézváros;felújítandó;1;2;nincs;gáz (cirko);nincs megadva;47.5042;19.05907;észak;utcán. közterületen - fizetős;;nincs megadva;3 m vagy magasabb;összkomfortos;külön helyiségben;nincs megadva
23048225;123.382;69;2 szoba;2;0;5. ker;Lipótváros;új építésű;3;7;van;házközponti egyedi méréssel;utcai;47.49776;19.04879;nyugat;teremgarázs - megvehető;0;nincs megadva;3 m vagy magasabb;nincs megadva;külön és egyben is;nincs megadva
23047365;33.6;85;2 + fél szoba;2;1;7. ker;Középső-Erzsébetváros;nincs megadva;nincs megadva;nincs megadva;nincs megadva;nincs megadva;nincs megadva;47.502636;19.072369;nincs megadva;nincs megadva;;nincs megadva;nincs megadva;nincs megadva;nincs megadva;nincs megadva
22899779;28.9;65;2 szoba;2;0;6. ker;Külső-Terézváros;közepes állapotú;félemelet;3;nincs megadva;gáz (konvektor);utcai;47.508846;19.066628;délkelet;utcán. közterületen - fizetős;;nincs megadva;3 m vagy magasabb;komfortos;külön helyiségben;nincs megadva
22909369;45;54;2 szoba;2;0;5. ker;Belváros;felújított;1;3;van;gáz (cirko);udvari;47.48911;19.054;nincs megadva;utcán. közterületen - fizetős;;nincs megadva;3 m vagy magasabb;összkomfortos;egy helyiségben;nincs megadva
22267220;79.9;118;3 + fél szoba;3;1;5. ker;Lipótváros;jó állapotú;3;3;van;gáz (cirko);udvari;47.50156;19.05272;északkelet;utcán. közterületen - fizetős;;nincs megadva;3 m vagy magasabb;összkomfortos;külön és egyben is;legfelső emelet. nem tetőtéri
22723020;73.9;95;2 + fél szoba;2;1;6. ker;Belső-Terézváros;felújított;2;2;nincs;gáz (konvektor);utcai;47.50508;19.05703;északkelet;utcán. közterületen - fizetős;;nincs megadva;3 m vagy magasabb;összkomfortos;külön helyiségben;legfelső emelet. nem tetőtéri
22507315;74.9;91;2 + fél szoba;2;1;7. ker;Belső-Erzsébetváros;jó állapotú;3;5;van;házközponti;utcai;47.49794;19.0566;délnyugat;utcán. közterületen - fizetős;0;nincs;3 m vagy magasabb;duplakomfortos;külön és egyben is;nincs megadva
23046439;33.6;85;2 + fél szoba;2;1;7. ker;Középső-Erzsébetváros;felújítandó;2;3;nincs;gáz (héra);utcai;47.502636;19.072369;délkelet;nincs megadva;;nincs megadva;3 m vagy magasabb;nincs megadva;külön helyiségben;nincs megadva
21885750;61.9;147;4 + fél szoba;4;1;7. ker;Középső-Erzsébetváros;felújított;2;3;van;gáz (cirko);utcai;47.50417;19.07381;délnyugat;utcán. közterületen - fizetős;;van;3 m vagy magasabb;duplakomfortos;külön és egyben is;nincs megadva
22974120;69.9;93;2 szoba;2;0;5. ker;Belváros;felújított;2;5;nincs;fan-coil;udvari;47.49497;19.05829;nincs megadva;utcán. közterületen - ingyenes;;van;3 m vagy magasabb;összkomfortos;nincs megadva;nem tetőtéri
22677883;17.5;50;2 szoba;2;0;7. ker;Külső-Erzsébetváros;jó állapotú;2;nincs megadva;nincs;gáz (konvektor);nincs megadva;47.505295;19.080984;nincs megadva;nincs megadva;;nincs megadva;nincs megadva;összkomfortos;nincs megadva;nincs megadva
22952726;79;119;3 szoba;3;0;6. ker;Külső-Terézváros – Diplomatanegyed;felújítandó;1;4;van;gáz (cirko);utcai;47.512787;19.074677;délkelet;utcán. közterületen - fizetős;0;nincs;3 m vagy magasabb;összkomfortos;külön helyiségben;nem tetőtéri
22997194;15.9;27;1 szoba;1;0;7. ker;Középső-Erzsébetváros;jó állapotú;földszint;2;nincs;gáz (konvektor);udvari;47.50104;19.0699;dél;nincs megadva;;nincs megadva;3 m vagy magasabb;nincs megadva;egy helyiségben;nincs megadva
22844043;297;227;4 szoba;4;0;6. ker;Belső-Terézváros;új építésű;4;4;van;gáz (cirko);panorámás;47.50219;19.05913;nincs megadva;utcán. közterületen - ingyenes;57;van;3 m vagy magasabb;luxus;külön helyiségben;penthouse
22721360;105;135;4 szoba;4;0;6. ker;Külső-Terézváros – Diplomatanegyed;felújított;4;6;van;gáz (cirko);utcai;47.516136;19.070538;kelet;nincs megadva;0;van;nincs megadva;összkomfortos;egy helyiségben;nincs megadva
22968402;75;120;5 szoba;5;0;6. ker;Külső-Terézváros;jó állapotú;3;nincs megadva;van;gáz (cirko);nincs megadva;47.506874;19.061726;nincs megadva;nincs megadva;;nincs megadva;nincs megadva;nincs megadva;nincs megadva;nincs megadva
22866040;96.4;91;3 szoba;3;0;5. ker;Belváros;új építésű;4;4;van;gáz (cirko);panorámás;47.48995;19.05956;nincs megadva;utcán. közterületen - ingyenes;26;van;3 m-nél alacsonyabb;luxus;külön helyiségben;penthouse
22611288;296;185;5 szoba;5;0;5. ker;Lipótváros;felújított;2;5;van;gáz (cirko);nincs megadva;47.50443;19.050583;délkelet;utcán. közterületen - ingyenes;0;nincs megadva;nincs megadva;duplakomfortos;nincs megadva;nincs megadva
22946855;131.191;114;3 szoba;3;0;5. ker;Lipótváros;jó állapotú;3;5;van;gáz (konvektor);utcai;47.50443;19.050583;délnyugat;nincs megadva;;nincs megadva;3 m vagy magasabb;duplakomfortos;egy helyiségben;nincs megadva
22844047;285;217;4 szoba;4;0;6. ker;Belső-Terézváros;új építésű;4;4;van;gáz (cirko);panorámás;47.50219;19.05913;nincs megadva;utcán. közterületen - ingyenes;97;van;3 m vagy magasabb;luxus;külön helyiségben;penthouse
22828134;69.99;78;3 szoba;3;0;6. ker;Belső-Terézváros;új építésű;4;5;van;gáz (cirko);nincs megadva;47.50132;19.05914;nincs megadva;utcán. közterületen - ingyenes;12;van;3 m-nél alacsonyabb;összkomfortos;külön helyiségben;nem tetőtéri
23005783;25;33;1 szoba;1;0;6. ker;Belső-Terézváros;újszerű;félemelet;nincs megadva;nincs;gáz (cirko);nincs megadva;47.50491;19.05763;nincs megadva;nincs megadva;;nincs megadva;3 m vagy magasabb;nincs megadva;nincs megadva;nem tetőtéri
22866041;207;200;7 szoba;7;0;5. ker;Belváros;új építésű;4;4;van;gáz (cirko);utcai;47.48995;19.05956;délnyugat;utcán. közterületen - ingyenes;52;van;3 m-nél alacsonyabb;luxus;külön helyiségben;penthouse
22722358;78.09;43;1 szoba;1;0;5. ker;Lipótváros;új építésű;3;7;van;házközponti egyedi méréssel;utcai;47.49776;19.04879;dél;nincs megadva;;nincs megadva;3 m vagy magasabb;összkomfortos;egy helyiségben;nincs megadva
22780279;20.99;32;1 szoba;1;0;6. ker;Külső-Terézváros;jó állapotú;2;4;van;gáz (konvektor);utcai;47.513428;19.066608;északkelet;nincs megadva;;nincs megadva;3 m vagy magasabb;összkomfortos;nincs megadva;nem tetőtéri
22944701;27.99;93;2 + fél szoba;2;1;7. ker;Külső-Erzsébetváros;közepes állapotú;3;nincs megadva;nincs;gáz (cirko);nincs megadva;47.505295;19.080984;nincs megadva;nincs megadva;;nincs megadva;nincs megadva;összkomfortos;nincs megadva;nincs megadva
22694685;139.9;117;3 szoba;3;0;5. ker;Belváros;felújított;4;nincs megadva;van;gáz (cirko);panorámás;47.489685;19.061487;nincs megadva;utcán. közterületen - ingyenes;;van;nincs megadva;luxus;külön helyiségben;nem tetőtéri
22896923;57.9;65;3 szoba;3;0;6. ker;Belső-Terézváros;felújított;1;nincs megadva;van;házközponti egyedi méréssel;udvari;47.50219;19.05913;nincs megadva;nincs megadva;24;nincs megadva;nincs megadva;összkomfortos;egy helyiségben;nincs megadva
22866038;111;107;3 szoba;3;0;5. ker;Belváros;új építésű;4;4;van;gáz (cirko);panorámás;47.48995;19.05956;nincs megadva;utcán. közterületen - ingyenes;26;van;3 m-nél alacsonyabb;luxus;külön helyiségben;penthouse
22568215;74.9;110;3 szoba;3;0;6. ker;Belső-Terézváros;új építésű;1;4;van;gáz (cirko);nincs megadva;47.506397;19.061193;kelet;nincs megadva;;nincs megadva;nincs megadva;duplakomfortos;nincs megadva;nincs megadva
22883093;156.9;100;2 szoba;2;0;5. ker;Lipótváros;jó állapotú;félemelet;nincs megadva;nincs megadva;gáz (cirko);nincs megadva;47.50566;19.04787;dél;nincs megadva;;nincs megadva;nincs megadva;összkomfortos;egy helyiségben;nincs megadva
21744182;51.5;82;3 szoba;3;0;5. ker;Lipótváros;felújított;3;5;van;házközponti;utcai;47.50452;19.046787;nyugat;nincs megadva;;nincs megadva;3 m vagy magasabb;összkomfortos;külön helyiségben;nincs megadva
22677693;52.6;105;3 szoba;3;0;6. ker;Külső-Terézváros – Diplomatanegyed;felújított;1;nincs megadva;van;gáz (cirko);kertre néző;47.513374;19.070967;nyugat;utcán. közterületen - fizetős;;nincs megadva;3 m vagy magasabb;duplakomfortos;külön és egyben is;nincs megadva
22337815;28.5;55;1 + fél szoba;1;1;6. ker;Külső-Terézváros – Diplomatanegyed;felújítandó;2;3;van;gáz (konvektor);kertre néző;47.512787;19.074677;nyugat;utcán. közterületen - fizetős;;nincs megadva;3 m vagy magasabb;összkomfortos;külön helyiségben;nem tetőtéri
23049364;129.629;70;3 szoba;3;0;5. ker;Lipótváros;új építésű;3;7;van;házközponti egyedi méréssel;utcai;47.49776;19.04879;nyugat;teremgarázs - megvehető;;nincs megadva;3 m vagy magasabb;duplakomfortos;egy helyiségben;nem tetőtéri
23049152;293.931;180;4 + fél szoba;4;1;6. ker;Belső-Terézváros;felújított;3;3;van;gáz (cirko);utcai;47.50219;19.05913;nyugat;nincs megadva;;nincs megadva;3 m vagy magasabb;duplakomfortos;külön és egyben is;nem tetőtéri
22917302;35.5;100;3 szoba;3;0;7. ker;Középső-Erzsébetváros;jó állapotú;1;4;van;gáz (konvektor);utcai;47.50274;19.06955;kelet;utcán. közterületen - ingyenes;;nincs megadva;3 m vagy magasabb;összkomfortos;nincs megadva;nincs megadva
22964389;35.7;67;2 szoba;2;0;6. ker;Külső-Terézváros;felújított;2;4;van;gáz (cirko);utcai;47.5127;19.06856;kelet;utcán. közterületen - ingyenes;;nincs megadva;3 m vagy magasabb;összkomfortos;nincs megadva;nem tetőtéri
22769606;119.9;183;6 szoba;6;0;5. ker;Belváros;felújítandó;4;4;van;gáz (cirko);utcai;47.4923;19.06044;nincs megadva;utcán. közterületen - ingyenes;;nincs megadva;3 m vagy magasabb;összkomfortos;nincs megadva;nincs megadva
22527189;55;110;3 + fél szoba;3;1;7. ker;Belső-Erzsébetváros;felújított;4;nincs megadva;van;házközponti egyedi méréssel;utcai;47.498585;19.063519;délnyugat;nincs megadva;;nincs megadva;3 m vagy magasabb;összkomfortos;nincs megadva;nincs megadva
22964415;34.9;33;1 szoba;1;0;5. ker;Belváros;felújított;3;3;van;gáz (cirko);udvari;47.4948;19.051197;északnyugat;utcán. közterületen - ingyenes;;nincs megadva;3 m vagy magasabb;összkomfortos;nincs megadva;nincs megadva
23049351;128.068;94;3 szoba;3;0;5. ker;Lipótváros;új építésű;2;7;van;házközponti egyedi méréssel;udvari;47.49776;19.04879;kelet;teremgarázs - megvehető;;nincs megadva;3 m vagy magasabb;duplakomfortos;egy helyiségben;nem tetőtéri
22589820;77.9;102;3 szoba;3;0;7. ker;Belső-Erzsébetváros;felújított;2;nincs megadva;van;elektromos;utcai;47.49814;19.064728;kelet;nincs megadva;0;nincs megadva;3 m vagy magasabb;duplakomfortos;egy helyiségben;nem tetőtéri
22838717;20.4;24;2 szoba;2;0;5. ker;Lipótváros;felújított;földszint;4;nincs;gáz (konvektor);udvari;47.50629;19.05179;nincs megadva;utcán. közterületen - ingyenes;;nincs megadva;nincs megadva;összkomfortos;nincs megadva;nincs megadva
22699878;69;100;5 szoba;5;0;5. ker;Lipótváros;felújított;3;5;van;gáz (cirko);nincs megadva;47.50443;19.050583;nincs megadva;utcán. közterületen - fizetős;;van;3 m vagy magasabb;duplakomfortos;külön és egyben is;nem tetőtéri
23048891;66.9;115;3 + fél szoba;3;1;7. ker;Belső-Erzsébetváros;közepes állapotú;2;nincs megadva;nincs megadva;gáz (konvektor);utcai;47.49891;19.06016;délkelet;nincs megadva;;nincs megadva;3 m vagy magasabb;nincs megadva;nincs megadva;nincs megadva
22582621;40.5;41;1 szoba;1;0;5. ker;Belváros;felújított;6;6;van;házközponti egyedi méréssel;panorámás;47.49322;19.05794;kelet;utcán. közterületen - ingyenes;;nincs megadva;nincs megadva;összkomfortos;nincs megadva;nincs megadva
23049340;128.068;93;3 szoba;3;0;5. ker;Lipótváros;új építésű;2;7;van;házközponti egyedi méréssel;udvari;47.49776;19.04879;kelet;teremgarázs - megvehető;;nincs megadva;3 m vagy magasabb;duplakomfortos;egy helyiségben;nem tetőtéri
23016829;14.9;28;1 szoba;1;0;6. ker;Külső-Terézváros;jó állapotú;1;4;nincs megadva;gáz (konvektor);udvari;47.51144;19.06631;nincs megadva;nincs megadva;;nincs megadva;3 m vagy magasabb;komfortos;egy helyiségben;nem tetőtéri
22863093;77.6;87;3 szoba;3;0;5. ker;Lipótváros;jó állapotú;4;6;nincs megadva;házközponti;nincs megadva;47.50877;19.04937;kelet;nincs megadva;;nincs megadva;nincs megadva;összkomfortos;külön helyiségben;nincs megadva
23051820;39.9;84;2 szoba;2;0;7. ker;Középső-Erzsébetváros;jó állapotú;1;nincs megadva;van;gáz (konvektor);utcai;47.50188;19.07222;dél;nincs megadva;;nincs megadva;3 m vagy magasabb;nincs megadva;nincs megadva;nincs megadva
23037697;12.9;24;1 szoba;1;0;6. ker;Külső-Terézváros;jó állapotú;földszint;2;nincs;gáz (konvektor);udvari;47.513428;19.066608;kelet;utcán. közterületen - fizetős;;nincs;3 m vagy magasabb;összkomfortos;egy helyiségben;nem tetőtéri
22993883;44.9;72;2 + fél szoba;2;1;5. ker;Belváros;jó állapotú;3;nincs megadva;van;gáz (cirko);nincs megadva;47.49175;19.054825;dél;nincs megadva;;nincs megadva;nincs megadva;nincs megadva;nincs megadva;nem tetőtéri
23051888;33.6;84;2 + fél szoba;2;1;7. ker;Belső-Erzsébetváros;nincs megadva;2;nincs megadva;nincs;gáz (héra);utcai;47.49814;19.064728;délkelet;nincs megadva;;nincs megadva;3 m vagy magasabb;nincs megadva;nincs megadva;nincs megadva
23032371;49.9;100;4 szoba;4;0;7. ker;Középső-Erzsébetváros;felújított;2;nincs megadva;van;gáz (cirko);utcai;47.50274;19.06955;délnyugat;nincs megadva;;nincs megadva;3 m vagy magasabb;duplakomfortos;egy helyiségben;nincs megadva
22913330;55.65;66;2 szoba;2;0;5. ker;Belváros;jó állapotú;2;4;van;házközponti;utcai;47.4944;19.05565;délkelet;nincs megadva;;nincs megadva;nincs megadva;összkomfortos;külön helyiségben;nincs megadva
23052470;63;79;3 szoba;3;0;5. ker;Lipótváros;jó állapotú;2;3;nincs;gáz (cirko);utcai;47.50534;19.05345;kelet;nincs megadva;;nincs megadva;nincs megadva;összkomfortos;nincs megadva;nincs megadva
23039641;9.9;27;1 szoba;1;0;7. ker;Külső-Erzsébetváros;felújítandó;nincs megadva;nincs megadva;nincs megadva;nincs megadva;nincs megadva;47.505295;19.080984;nincs megadva;nincs megadva;;nincs megadva;nincs megadva;nincs megadva;nincs megadva;nincs megadva
22887784;47.51;62;2 szoba;2;0;5. ker;Lipótváros;közepes állapotú;4;nincs megadva;van;házközponti;utcai;47.51185;19.04875;északkelet;utcán. közterületen - fizetős;;nincs megadva;3 m vagy magasabb;összkomfortos;külön helyiségben;nincs megadva
23051204;19.9;34;1 szoba;1;0;7. ker;Külső-Erzsébetváros;jó állapotú;1;4;nincs;nincs megadva;utcai;47.502556;19.08228;nincs megadva;nincs megadva;;nincs megadva;3 m vagy magasabb;összkomfortos;egy helyiségben;nincs megadva
23053685;56;78;2 + fél szoba;2;1;6. ker;Belső-Terézváros;jó állapotú;3;7;van;házközponti;utcai;47.50212;19.055563;délkelet;utcán. közterületen - fizetős;0;van;3 m vagy magasabb;összkomfortos;külön helyiségben;nincs megadva
23053324;59.9;63;2 szoba;2;0;5. ker;Belváros;jó állapotú;3;4;nincs;gáz (cirko);utcai;47.48812;19.05626;délnyugat;utcán. közterületen - fizetős;;nincs megadva;3 m vagy magasabb;összkomfortos;külön helyiségben;nem tetőtéri
23051203;93;91;2 szoba;2;0;5. ker;Belváros;nincs megadva;3;nincs megadva;van;nincs megadva;utcai;47.49051;19.05684;északkelet;nincs megadva;;nincs megadva;nincs megadva;összkomfortos;külön helyiségben;nincs megadva
23031180;39.6;55;1 szoba;1;0;6. ker;Külső-Terézváros – Diplomatanegyed;jó állapotú;1;nincs megadva;nincs;házközponti;nincs megadva;47.513374;19.070967;délnyugat;nincs megadva;0;nincs megadva;3 m vagy magasabb;nincs megadva;nincs megadva;nem tetőtéri
23051251;15.1;30;1 szoba;1;0;7. ker;Külső-Erzsébetváros – Ligetváros;jó állapotú;1;4;nincs;gáz (konvektor);utcai;47.50639;19.08065;kelet;nincs megadva;;nincs megadva;nincs megadva;összkomfortos;egy helyiségben;nincs megadva
23024024;77.778;106;4 szoba;4;0;5. ker;Lipótváros;felújított;1;4;van;gáz (cirko);utcai;47.50704;19.05253;nincs megadva;utcán. közterületen - fizetős;;nincs megadva;nincs megadva;duplakomfortos;egy helyiségben;nem tetőtéri
23015158;52.5;86;3 szoba;3;0;6. ker;Külső-Terézváros;felújított;3;3;van;gáz (cirko);nincs megadva;47.513428;19.066608;nincs megadva;nincs megadva;;nincs megadva;3 m vagy magasabb;összkomfortos;külön helyiségben;nem tetőtéri
23053267;11.5;23;1 szoba;1;0;7. ker;Külső-Erzsébetváros;felújítandó;földszint;4;nincs;gáz (konvektor);udvari;47.50269;19.081388;északnyugat;utcán. közterületen - fizetős;;nincs megadva;3 m vagy magasabb;összkomfortos;egy helyiségben;nem tetőtéri
23053974;47.9;65;2 szoba;2;0;5. ker;Lipótváros;felújítandó;5;6;van;házközponti;udvari;47.50443;19.050583;dél;utcán. közterületen - ingyenes;;nincs megadva;3 m vagy magasabb;összkomfortos;egy helyiségben;nem tetőtéri
22942250;34.9;51;2 szoba;2;0;6. ker;Külső-Terézváros;új építésű;5;6;van;gáz (cirko);udvari;47.513428;19.066608;nincs megadva;utcán. közterületen - fizetős;5.9;nincs;3 m-nél alacsonyabb;összkomfortos;egy helyiségben;nem tetőtéri
22942447;44.9;57;2 + fél szoba;2;1;6. ker;Külső-Terézváros;új építésű;5;6;van;gáz (cirko);udvari;47.513428;19.066608;nincs megadva;utcán. közterületen - fizetős;32;nincs;3 m-nél alacsonyabb;összkomfortos;külön helyiségben;nem tetőtéri
22938407;54.9;123;3 + fél szoba;3;1;7. ker;Középső-Erzsébetváros;felújított;3;3;nincs megadva;gáz (cirko);utcai;47.50198;19.07244;nincs megadva;nincs megadva;;van;3 m vagy magasabb;összkomfortos;külön helyiségben;nem tetőtéri
22824886;89.9;132;4 szoba;4;0;6. ker;Belső-Terézváros;felújított;1;nincs megadva;van;gáz (cirko);utcai;47.500736;19.06069;nincs megadva;nincs megadva;0;nincs megadva;3 m vagy magasabb;duplakomfortos;nincs megadva;nincs megadva
22231958;63;113;2 + fél szoba;2;1;5. ker;Lipótváros;jó állapotú;4;nincs megadva;van;gáz (cirko);nincs megadva;47.51166;19.05164;nincs megadva;nincs megadva;;nincs megadva;nincs megadva;nincs megadva;nincs megadva;nincs megadva
22963102;75;120;4 + fél szoba;4;1;6. ker;Belső-Terézváros;felújított;4;4;van;gáz (cirko);utcai;47.506397;19.061193;nincs megadva;utcán. közterületen - fizetős;;nincs megadva;3 m vagy magasabb;duplakomfortos;külön és egyben is;tetőtéri
22863099;56;89;3 szoba;3;0;5. ker;Belváros;jó állapotú;2;3;nincs;gáz (konvektor);utcai;47.49539;19.05885;északkelet;nincs megadva;;nincs megadva;nincs megadva;összkomfortos;nincs megadva;nincs megadva
22925706;52.9;79;2 szoba;2;0;7. ker;Középső-Erzsébetváros;felújított;4;nincs megadva;van;gáz (cirko);utcai;47.504734;19.068546;nincs megadva;utcán. közterületen - fizetős;;nincs megadva;nincs megadva;összkomfortos;egy helyiségben;nem tetőtéri
22942491;69.9;89;3 szoba;3;0;6. ker;Külső-Terézváros;új építésű;5;6;van;gáz (cirko);utcai;47.513428;19.066608;délnyugat;utcán. közterületen - fizetős;50;nincs;3 m-nél alacsonyabb;duplakomfortos;egy helyiségben;nem tetőtéri
22284058;102;97;3 szoba;3;0;5. ker;Lipótváros;felújított;3;nincs megadva;van;gáz (cirko);utcai;47.50285;19.046429;dél;nincs megadva;;nincs megadva;3 m vagy magasabb;összkomfortos;külön és egyben is;nincs megadva
22936431;69.9;126;4 szoba;4;0;6. ker;Belső-Terézváros;újszerű;3;3;nincs;gáz (cirko);utcai;47.500736;19.06069;kelet;utcán. közterületen - ingyenes;;nincs megadva;3 m vagy magasabb;duplakomfortos;külön és egyben is;nem tetőtéri
