listing;price; area; rooms; fullrooms; halfrooms; district; varos; condition; floor; storeys; lift; heating; view; lat; long; orient; parking; balcony; aircon; ceiling; utility; bathtoil; garcess
22804508;50.9;87;1 + 2 fél szoba;1;2;6. ker;Külső-Terézváros;új építésű;4;4;van;geotermikus;udvari;47.50758;19.06265;kelet;utcán, közterületen - fizetős;;nincs;3 m vagy magasabb;luxus;egy helyiségben;tetőtéri
22804342;52.9;61;2 szoba;2;0;5. ker;Lipótváros;felújított;2;4;van;gáz (cirko);utcai;47.50534;19.05345;nincs megadva;utcán, közterületen - fizetős;;nincs;nincs megadva;összkomfortos;külön helyiségben;nem tetőtéri
22804602;90;80;2 + fél szoba;2;1;5. ker;Belváros;felújított;3;3;nincs;gáz (cirko);utcai;47.49453;19.05184;nincs megadva;nincs megadva;;nincs megadva;3 m vagy magasabb;nincs megadva;nincs megadva;nincs megadva
22804296;28.9;60;2 szoba;2;0;6. ker;Belső-Terézváros;felújított;földszint;3;nincs;gáz (cirko);udvari;47.505077;19.058195;délkelet;utcán, közterületen - fizetős;;nincs;3 m vagy magasabb;összkomfortos;külön helyiségben;nem tetőtéri
22804170;59.9;100;3 szoba;3;0;6. ker;Külső-Terézváros;jó állapotú;4;4;van;gáz (cirko);panorámás;47.50893;19.06363;délnyugat;utcán, közterületen - fizetős;0;van;3 m vagy magasabb;összkomfortos;egy helyiségben;penthouse
22804657;45.7;64;2 + 2 fél szoba;2;2;5. ker;Lipótváros;jó állapotú;2;nincs megadva;van;gáz (konvektor);nincs megadva;47.50443;19.050583;nyugat;nincs megadva;;nincs megadva;3 m vagy magasabb;nincs megadva;nincs megadva;nincs megadva
22804564;36.3;53;1 szoba;1;0;6. ker;Belső-Terézváros;felújított;2;4;van;egyéb;utcai;47.50491;19.05513;nincs megadva;nincs megadva;;van;3 m vagy magasabb;összkomfortos;egy helyiségben;nincs megadva
22804224;76.5;81;4 szoba;4;0;5. ker;Belváros;jó állapotú;1;nincs megadva;nincs;gáz (cirko);nincs megadva;47.493084;19.053127;kelet;nincs megadva;;nincs megadva;3 m vagy magasabb;nincs megadva;nincs megadva;nincs megadva
22804567;15.9;36;1 szoba;1;0;7. ker;Külső-Erzsébetváros;felújítandó;félemelet;4;van;gáz (konvektor);utcai;47.505295;19.080984;északnyugat;nincs megadva;;nincs megadva;3 m vagy magasabb;összkomfortos;nincs megadva;nem tetőtéri
22804476;45.5;77;2 + fél szoba;2;1;6. ker;Külső-Terézváros;új építésű;4;4;van;geotermikus;udvari;47.50758;19.06265;délnyugat;utcán, közterületen - fizetős;;nincs;3 m vagy magasabb;luxus;külön és egyben is;tetőtéri
22804434;55.8;95;1 + 2 fél szoba;1;2;6. ker;Külső-Terézváros;új építésű;4;4;van;geotermikus;udvari;47.50758;19.06265;nyugat;utcán, közterületen - fizetős;;nincs;3 m vagy magasabb;luxus;külön és egyben is;tetőtéri
22804619;32;55;2 szoba;2;0;7. ker;Belső-Erzsébetváros;jó állapotú;1;nincs megadva;nincs;gáz (konvektor);nincs megadva;47.49918;19.06202;nincs megadva;nincs megadva;;nincs megadva;3 m vagy magasabb;nincs megadva;nincs megadva;nincs megadva
22804723;40;60;1 szoba;1;0;6. ker;Belső-Terézváros;közepes állapotú;4;nincs megadva;van;gáz (cirko);nincs megadva;47.505077;19.058195;nincs megadva;nincs megadva;;nincs megadva;nincs megadva;összkomfortos;nincs megadva;nincs megadva
22804322;14.9;23;1 szoba;1;0;7. ker;Középső-Erzsébetváros;közepes állapotú;2;nincs megadva;nincs;gáz (konvektor);nincs megadva;47.50198;19.07244;nincs megadva;nincs megadva;;nincs megadva;nincs megadva;nincs megadva;nincs megadva;nincs megadva
22804496;59.4;101;2 + fél szoba;2;1;6. ker;Külső-Terézváros;új építésű;4;4;van;geotermikus;udvari;47.50758;19.06265;kelet;utcán, közterületen - fizetős;;nincs;3 m vagy magasabb;luxus;egy helyiségben;tetőtéri
22804371;75;119;3 szoba;3;0;6. ker;Belső-Terézváros;közepes állapotú;1;5;van;házközponti egyedi méréssel;utcai;47.50293;19.0642;nincs megadva;nincs megadva;0;van;3 m vagy magasabb;duplakomfortos;külön és egyben is;nincs megadva
22804720;53.9;121;3 + fél szoba;3;1;7. ker;Belső-Erzsébetváros;jó állapotú;1;nincs megadva;van;gáz (konvektor);nincs megadva;47.498585;19.063519;nincs megadva;nincs megadva;;nincs megadva;nincs megadva;összkomfortos;nincs megadva;nincs megadva
22804668;37.2;107;3 szoba;3;0;7. ker;Középső-Erzsébetváros;jó állapotú;2;nincs megadva;nincs;gáz (cirko);nincs megadva;47.503326;19.072535;délnyugat;nincs megadva;;nincs megadva;3 m vagy magasabb;nincs megadva;nincs megadva;nincs megadva
22804664;44.9;99;3 + fél szoba;3;1;7. ker;Belső-Erzsébetváros;újszerű;1;nincs megadva;nincs;gáz (cirko);nincs megadva;47.49814;19.064728;északnyugat;nincs megadva;;nincs megadva;3 m vagy magasabb;nincs megadva;nincs megadva;nincs megadva
22804674;42.9;88;2 szoba;2;0;7. ker;Belső-Erzsébetváros;jó állapotú;1;nincs megadva;van;gáz (konvektor);utcai;47.49918;19.06202;északnyugat;nincs megadva;0;nincs megadva;3 m vagy magasabb;összkomfortos;nincs megadva;nincs megadva
22803705;17.9;43;1 szoba;1;0;7. ker;Középső-Erzsébetváros;felújított;földszint;4;nincs megadva;gáz (cirko);utcai;47.50021;19.07357;nyugat;utcán, közterületen - fizetős;;nincs;3 m vagy magasabb;összkomfortos;egy helyiségben;nem tetőtéri
22803983;17.4;37;1 + fél szoba;1;1;7. ker;Külső-Erzsébetváros – Ligetváros;közepes állapotú;1;3;nincs;gáz (konvektor);utcai;47.505783;19.080433;nincs megadva;utcán, közterületen - fizetős;;nincs megadva;3 m vagy magasabb;összkomfortos;nincs megadva;nincs megadva
22804069;199.9;186;4 szoba;4;0;6. ker;Belső-Terézváros;felújított;2;4;van;nincs megadva;panorámás;47.505077;19.058195;délnyugat;nincs megadva;0;van;3 m vagy magasabb;összkomfortos;külön helyiségben;nincs megadva
22803907;48;122;4 + fél szoba;4;1;6. ker;Külső-Terézváros – Diplomatanegyed;felújított;félemelet;4;van;gáz (cirko);utcai;47.513103;19.0713;délnyugat;utcán, közterületen - fizetős;;van;3 m vagy magasabb;összkomfortos;külön helyiségben;nem tetőtéri
22804161;26.403;52;1 + fél szoba;1;1;7. ker;Középső-Erzsébetváros;közepes állapotú;2;2;nincs;gáz (konvektor);udvari;47.50104;19.0699;nincs megadva;nincs megadva;;nincs megadva;nincs megadva;nincs megadva;nincs megadva;nincs megadva
22803968;84.9;82;2 + 2 fél szoba;2;2;6. ker;Belső-Terézváros;újszerű;4;4;van;gáz (cirko);utcai;47.505077;19.058195;nincs megadva;nincs megadva;;nincs megadva;nincs megadva;duplakomfortos;nincs megadva;nincs megadva
22804057;21.3;52;2 szoba;2;0;6. ker;Külső-Terézváros;felújítandó;1;nincs megadva;van;gáz (héra);nincs megadva;47.51173;19.062782;nincs megadva;nincs megadva;;nincs megadva;nincs megadva;nincs megadva;nincs megadva;nincs megadva
22804156;17.99;40;1 szoba;1;0;6. ker;Külső-Terézváros;felújítandó;1;nincs megadva;nincs;gáz (konvektor);nincs megadva;47.513428;19.066608;nincs megadva;nincs megadva;;nincs megadva;nincs megadva;összkomfortos;nincs megadva;nincs megadva
22804053;170;135;2 + fél szoba;2;1;5. ker;Belváros;felújítandó;2;4;van;gáz (cirko);panorámás;47.49175;19.054825;délnyugat;nincs megadva;0;nincs megadva;3 m vagy magasabb;összkomfortos;külön helyiségben;nincs megadva
22803741;100;129;3 + fél szoba;3;1;6. ker;Külső-Terézváros – Diplomatanegyed;felújított;1;4;nincs megadva;házközponti;utcai;47.513374;19.070967;délnyugat;kültéri - az árban;0;van;nincs megadva;nincs megadva;nincs megadva;nincs megadva
22803613;42;88;2 + fél szoba;2;1;6. ker;Belső-Terézváros;felújítandó;1;6;van;gáz (héra);utcai;47.505077;19.058195;északkelet;nincs megadva;0;nincs megadva;3 m vagy magasabb;összkomfortos;nincs megadva;nem tetőtéri
22804105;28.9;65;2 szoba;2;0;7. ker;Középső-Erzsébetváros;jó állapotú;1;2;nincs megadva;gáz (cirko);utcai;47.50075;19.073757;délnyugat;nincs megadva;;nincs megadva;3 m vagy magasabb;összkomfortos;egy helyiségben;nincs megadva
22803758;37.9;93;2 szoba;2;0;6. ker;Külső-Terézváros;felújítandó;3;3;nincs;gáz (konvektor);utcai;47.50893;19.06363;nincs megadva;nincs megadva;;nincs megadva;nincs megadva;összkomfortos;külön helyiségben;nem tetőtéri
22803649;125.5;101;4 szoba;4;0;6. ker;Belső-Terézváros;újszerű;2;nincs megadva;van;házközponti egyedi méréssel;nincs megadva;47.505077;19.058195;északkelet;nincs megadva;;nincs megadva;nincs megadva;összkomfortos;nincs megadva;nincs megadva
22803652;18.2;34;1 szoba;1;0;7. ker;Középső-Erzsébetváros;közepes állapotú;2;3;nincs;gáz (konvektor);udvari;47.50104;19.0699;nincs megadva;utcán, közterületen - ingyenes;;nincs megadva;3 m-nél alacsonyabb;összkomfortos;nincs megadva;nincs megadva
22804048;14.7;29;1 szoba;1;0;6. ker;Külső-Terézváros – Diplomatanegyed;felújítandó;nincs megadva;nincs megadva;nincs;gáz (konvektor);nincs megadva;47.513374;19.070967;nincs megadva;nincs megadva;;nincs megadva;nincs megadva;összkomfortos;nincs megadva;nincs megadva
22804132;19.9;29;1 szoba;1;0;7. ker;Középső-Erzsébetváros;újszerű;földszint;nincs megadva;nincs;elektromos;nincs megadva;47.50038;19.07037;nincs megadva;nincs megadva;;nincs megadva;3 m vagy magasabb;nincs megadva;nincs megadva;nincs megadva
22803728;34.9;60;2 + fél szoba;2;1;6. ker;Külső-Terézváros;felújított;5;5;van;gáz (cirko);utcai;47.50501;19.068192;nincs megadva;utcán, közterületen - fizetős;;nincs megadva;3 m vagy magasabb;nincs megadva;egy helyiségben;nincs megadva
22803764;19.52;34;1 szoba;1;0;7. ker;Külső-Erzsébetváros;beköltözhető;2;3;van;gáz (héra);udvari;47.50715;19.072594;kelet;utcán, közterületen - ingyenes;;nincs;3 m vagy magasabb;összkomfortos;egy helyiségben;nem tetőtéri
22803904;31.2;55;2 szoba;2;0;6. ker;Külső-Terézváros;újszerű;1;nincs megadva;van;gáz (konvektor);nincs megadva;47.513428;19.066608;nincs megadva;nincs megadva;;nincs megadva;nincs megadva;összkomfortos;nincs megadva;nincs megadva
22803492;26;52;1 + fél szoba;1;1;7. ker;Középső-Erzsébetváros;felújított;2;3;nincs;gáz (konvektor);udvari;47.50104;19.0699;nincs megadva;nincs megadva;;van;nincs megadva;összkomfortos;egy helyiségben;nem tetőtéri
22803406;27.5;66;2 szoba;2;0;7. ker;Középső-Erzsébetváros;jó állapotú;1;nincs megadva;nincs;gáz (konvektor);nincs megadva;47.50344;19.07267;északkelet;nincs megadva;0;nincs megadva;3 m vagy magasabb;nincs megadva;nincs megadva;nincs megadva
22803497;54.5;84;2 + fél szoba;2;1;5. ker;Belváros;jó állapotú;1;4;van;gáz (cirko);utcai;47.49175;19.054825;nincs megadva;nincs megadva;;nincs megadva;nincs megadva;összkomfortos;külön és egyben is;nincs megadva
22803321;32.5;63;3 szoba;3;0;7. ker;Külső-Erzsébetváros;beköltözhető;1;6;van;egyéb;udvari;47.508095;19.078815;délnyugat;utcán, közterületen - ingyenes;;nincs;3 m-nél alacsonyabb;összkomfortos;külön helyiségben;nem tetőtéri
22803515;27.9;34;2 szoba;2;0;7. ker;Középső-Erzsébetváros;újszerű;1;nincs megadva;van;elektromos;nincs megadva;47.50274;19.06955;nincs megadva;nincs megadva;;nincs megadva;nincs megadva;összkomfortos;nincs megadva;nincs megadva
22803535;39.9;88;2 + fél szoba;2;1;7. ker;Középső-Erzsébetváros;felújított;nincs megadva;4;van;gáz (cirko);utcai;47.498405;19.07431;északnyugat;nincs megadva;;van;3 m vagy magasabb;nincs megadva;külön és egyben is;nincs megadva
22803567;65.5;100;2 + fél szoba;2;1;6. ker;Külső-Terézváros;új építésű;4;nincs megadva;van;elektromos;nincs megadva;47.513428;19.066608;délkelet;nincs megadva;11;nincs megadva;nincs megadva;nincs megadva;nincs megadva;nincs megadva
22803576;56.2;86;1 + 2 fél szoba;1;2;6. ker;Külső-Terézváros;új építésű;4;nincs megadva;van;elektromos;nincs megadva;47.513428;19.066608;délkelet;nincs megadva;11;nincs megadva;nincs megadva;nincs megadva;nincs megadva;nincs megadva
22803425;39.5;70;2 szoba;2;0;7. ker;Belső-Erzsébetváros;felújított;4;6;van;gáz (cirko);utcai;47.49918;19.06202;északnyugat;utcán, közterületen - fizetős;;nincs;3 m-nél alacsonyabb;összkomfortos;egy helyiségben;nem tetőtéri
22803287;84.99;81;2 szoba;2;0;5. ker;Belváros;jó állapotú;5;nincs megadva;van;házközponti;nincs megadva;47.49175;19.054825;dél;nincs megadva;10;nincs megadva;nincs megadva;összkomfortos;nincs megadva;nincs megadva
22803441;29.9;67;2 + fél szoba;2;1;7. ker;Külső-Erzsébetváros;újszerű;2;nincs megadva;nincs;gáz (cirko);nincs megadva;47.505295;19.080984;északnyugat;nincs megadva;;nincs megadva;3 m vagy magasabb;nincs megadva;nincs megadva;nincs megadva
22803504;50;95;2 szoba;2;0;6. ker;Külső-Terézváros;újszerű;nincs megadva;nincs megadva;nincs;elektromos;nincs megadva;47.50879;19.06271;nincs megadva;nincs megadva;;nincs megadva;nincs megadva;összkomfortos;nincs megadva;nincs megadva
22803434;58.5;44;1 + 2 fél szoba;1;2;6. ker;Belső-Terézváros;felújított;2;nincs megadva;nincs;gáz (cirko);udvari;47.50219;19.05913;nyugat;nincs megadva;0;nincs megadva;3 m vagy magasabb;összkomfortos;nincs megadva;nincs megadva
22803270;73;119;3 szoba;3;0;6. ker;Külső-Terézváros;felújított;3;nincs megadva;van;gáz (cirko);utcai;47.51144;19.06631;délnyugat;nincs megadva;;nincs megadva;3 m vagy magasabb;összkomfortos;nincs megadva;nincs megadva
22803234;47;76;2 szoba;2;0;6. ker;Külső-Terézváros;felújított;2;nincs megadva;nincs;gáz (cirko);utcai;47.50612;19.06817;dél;nincs megadva;;nincs megadva;3 m vagy magasabb;összkomfortos;nincs megadva;nincs megadva
22803365;68;80;2 szoba;2;0;5. ker;Lipótváros;felújított;1;5;van;gáz (cirko);utcai;47.50443;19.050583;nincs megadva;nincs megadva;0;nincs megadva;3 m vagy magasabb;összkomfortos;egy helyiségben;nincs megadva
22803575;50.2;77;1 + 2 fél szoba;1;2;6. ker;Külső-Terézváros;új építésű;4;nincs megadva;van;elektromos;nincs megadva;47.513428;19.066608;délnyugat;nincs megadva;13;nincs megadva;nincs megadva;nincs megadva;nincs megadva;nincs megadva
22803426;13.2;23;1 szoba;1;0;6. ker;Belső-Terézváros;jó állapotú;félemelet;nincs megadva;nincs megadva;gáz (konvektor);udvari;47.50779;19.059156;dél;utcán, közterületen - fizetős;;nincs megadva;nincs megadva;összkomfortos;egy helyiségben;nincs megadva
22803341;44.9;99;3 + fél szoba;3;1;7. ker;Belső-Erzsébetváros;újszerű;1;nincs megadva;nincs;gáz (cirko);nincs megadva;47.498585;19.063519;északnyugat;nincs megadva;;nincs megadva;3 m vagy magasabb;nincs megadva;nincs megadva;nincs megadva
22803570;61.5;94;1 + 2 fél szoba;1;2;6. ker;Külső-Terézváros;új építésű;4;nincs megadva;van;elektromos;nincs megadva;47.513428;19.066608;délkelet;nincs megadva;24;nincs megadva;nincs megadva;nincs megadva;nincs megadva;nincs megadva
22802658;69.9;110;4 szoba;4;0;5. ker;Belváros;felújítandó;2;5;van;házközponti;udvari;47.49274;19.05666;nincs megadva;utcán, közterületen - fizetős;;nincs megadva;3 m vagy magasabb;duplakomfortos;külön helyiségben;nem tetőtéri
22803067;47.9;65;2 szoba;2;0;5. ker;Lipótváros;jó állapotú;5;nincs megadva;van;házközponti;nincs megadva;47.50443;19.050583;dél;nincs megadva;;nincs megadva;nincs megadva;összkomfortos;nincs megadva;nincs megadva
22803189;23.5;48;2 szoba;2;0;6. ker;Külső-Terézváros;jó állapotú;földszint;nincs megadva;nincs;gáz (cirko);nincs megadva;47.508846;19.066628;északkelet;nincs megadva;;nincs megadva;3 m vagy magasabb;nincs megadva;nincs megadva;nincs megadva
22803119;56;120;3 + fél szoba;3;1;7. ker;Külső-Erzsébetváros;újszerű;1;nincs megadva;van;gáz (konvektor);nincs megadva;47.50578;19.08649;kelet;nincs megadva;;nincs megadva;3 m vagy magasabb;nincs megadva;nincs megadva;nincs megadva
22802986;14.9;23;1 szoba;1;0;7. ker;Középső-Erzsébetváros;közepes állapotú;2;2;nincs;gáz (konvektor);utcai;47.50198;19.07244;nincs megadva;nincs megadva;;nincs megadva;nincs megadva;összkomfortos;nincs megadva;nincs megadva
22802849;43;64;2 + 2 fél szoba;2;2;5. ker;Lipótváros;jó állapotú;2;nincs megadva;van;gáz (konvektor);nincs megadva;47.5125;19.04714;nyugat;nincs megadva;;nincs megadva;nincs megadva;összkomfortos;nincs megadva;nincs megadva
22803058;37.5;66;2 szoba;2;0;6. ker;Külső-Terézváros;újszerű;4;nincs megadva;van;gáz (cirko);nincs megadva;47.513428;19.066608;délnyugat;nincs megadva;;nincs megadva;nincs megadva;összkomfortos;nincs megadva;nincs megadva
22802957;26;52;1 + fél szoba;1;1;7. ker;Középső-Erzsébetváros;közepes állapotú;2;nincs megadva;nincs;gáz (konvektor);udvari;47.50104;19.0699;dél;nincs megadva;;van;3 m vagy magasabb;komfortos;egy helyiségben;nem tetőtéri
22802848;44.9;99;3 + fél szoba;3;1;7. ker;Középső-Erzsébetváros;újszerű;1;nincs megadva;nincs;gáz (cirko);nincs megadva;47.50198;19.07244;nincs megadva;nincs megadva;;nincs megadva;nincs megadva;összkomfortos;nincs megadva;nincs megadva
22802797;43;64;2 + 2 fél szoba;2;2;5. ker;Lipótváros;jó állapotú;2;nincs megadva;van;gáz (konvektor);nincs megadva;47.50443;19.050583;nyugat;nincs megadva;;nincs megadva;nincs megadva;összkomfortos;nincs megadva;nincs megadva
22802776;44.9;99;3 + fél szoba;3;1;7. ker;Belső-Erzsébetváros;újszerű;1;nincs megadva;nincs;gáz (cirko);nincs megadva;47.49814;19.064728;északnyugat;nincs megadva;;nincs megadva;3 m vagy magasabb;nincs megadva;nincs megadva;nincs megadva
22803137;22.3;34;1 szoba;1;0;7. ker;Belső-Erzsébetváros;új építésű;nincs megadva;nincs megadva;nincs megadva;gáz (konvektor);nincs megadva;47.498585;19.063519;dél;nincs megadva;;nincs megadva;nincs megadva;összkomfortos;nincs megadva;nincs megadva
22802801;44.9;99;3 + fél szoba;3;1;7. ker;Belső-Erzsébetváros;újszerű;1;nincs megadva;nincs;gáz (cirko);nincs megadva;47.49814;19.064728;északnyugat;nincs megadva;;nincs megadva;3 m vagy magasabb;nincs megadva;nincs megadva;nincs megadva
22802775;45.7;64;2 + 2 fél szoba;2;2;5. ker;Lipótváros;jó állapotú;2;nincs megadva;van;gáz (konvektor);nincs megadva;47.5125;19.04714;nyugat;nincs megadva;;nincs megadva;3 m vagy magasabb;nincs megadva;nincs megadva;nincs megadva
22802825;98;148;4 + fél szoba;4;1;5. ker;Belváros;felújítandó;5;6;van;gáz (konvektor);panorámás;47.493084;19.053127;délnyugat;nincs megadva;;nincs megadva;3 m vagy magasabb;összkomfortos;külön és egyben is;tetőtéri
22802887;13.2;23;1 szoba;1;0;6. ker;Külső-Terézváros – Diplomatanegyed;jó állapotú;félemelet;nincs megadva;nincs;gáz (konvektor);nincs megadva;47.513374;19.070967;dél;nincs megadva;;nincs megadva;nincs megadva;összkomfortos;nincs megadva;nincs megadva
22803107;31.2;55;2 szoba;2;0;6. ker;Külső-Terézváros;újszerű;1;nincs megadva;van;gáz (konvektor);nincs megadva;47.5099;19.06571;nincs megadva;nincs megadva;;nincs megadva;nincs megadva;nincs megadva;nincs megadva;nincs megadva
22803114;44.9;99;3 + fél szoba;3;1;7. ker;Középső-Erzsébetváros;felújított;1;nincs megadva;nincs;gáz (cirko);utcai;47.502636;19.072369;északnyugat;nincs megadva;;nincs megadva;3 m vagy magasabb;összkomfortos;külön helyiségben;nem tetőtéri
22802966;23.5;28;1 szoba;1;0;5. ker;Belváros;közepes állapotú;1;nincs megadva;nincs;elektromos;nincs megadva;47.49041;19.05522;kelet;nincs megadva;;nincs megadva;3 m vagy magasabb;nincs megadva;nincs megadva;nincs megadva
22803022;15.9;31;1 szoba;1;0;7. ker;Külső-Erzsébetváros – Ligetváros;felújított;1;nincs megadva;nincs megadva;elektromos;udvari;47.50732;19.08028;délkelet;nincs megadva;;nincs megadva;nincs megadva;nincs megadva;nincs megadva;nincs megadva
22802599;17.99;40;1 szoba;1;0;6. ker;Külső-Terézváros;felújítandó;1;nincs megadva;nincs;gáz (konvektor);nincs megadva;47.50879;19.06271;nincs megadva;nincs megadva;;nincs megadva;nincs megadva;nincs megadva;nincs megadva;nincs megadva
22802312;35.2;55;2 szoba;2;0;7. ker;Belső-Erzsébetváros;jó állapotú;1;nincs megadva;van;gáz (cirko);nincs megadva;47.49676;19.06182;nincs megadva;nincs megadva;;nincs megadva;nincs megadva;nincs megadva;nincs megadva;nincs megadva
22802248;35;89;2 + fél szoba;2;1;6. ker;Külső-Terézváros;jó állapotú;2;nincs megadva;nincs;gáz (cirko);utcai;47.50501;19.068192;délkelet;nincs megadva;;nincs megadva;nincs megadva;összkomfortos;nincs megadva;nincs megadva
22802134;42.7;83;3 + fél szoba;3;1;7. ker;Belső-Erzsébetváros;közepes állapotú;2;4;van;gáz (cirko);kertre néző;47.49779;19.06543;délkelet;nincs megadva;;nincs megadva;3 m vagy magasabb;összkomfortos;nincs megadva;nincs megadva
22802303;16.5;31;1 szoba;1;0;7. ker;Középső-Erzsébetváros;felújított;1;nincs megadva;nincs;gáz (cirko);utcai;47.500286;19.076033;nincs megadva;nincs megadva;;nincs megadva;nincs megadva;nincs megadva;nincs megadva;nincs megadva
22802637;80;83;2 + 2 fél szoba;2;2;6. ker;Belső-Terézváros;új építésű;3;4;van;gáz (cirko);udvari;47.50241;19.0567;délnyugat;nincs megadva;0;van;nincs megadva;duplakomfortos;külön és egyben is;nem tetőtéri
22802630;63;80;3 szoba;3;0;6. ker;Belső-Terézváros;nincs megadva;nincs megadva;nincs megadva;nincs megadva;nincs megadva;nincs megadva;47.502453;19.055044;nincs megadva;nincs megadva;;nincs megadva;nincs megadva;nincs megadva;nincs megadva;nincs megadva
22802252;13.99;27;1 szoba;1;0;6. ker;Külső-Terézváros – Diplomatanegyed;közepes állapotú;1;4;nincs;gáz (konvektor);udvari;47.51478;19.07343;nincs megadva;nincs megadva;;nincs megadva;3 m vagy magasabb;összkomfortos;egy helyiségben;nincs megadva
22802039;31.9;41;1 + fél szoba;1;1;6. ker;Belső-Terézváros;újszerű;1;nincs megadva;van;gáz (cirko);nincs megadva;47.507885;19.056578;nincs megadva;nincs megadva;;nincs megadva;nincs megadva;nincs megadva;nincs megadva;nincs megadva
22802092;31.9;41;1 + fél szoba;1;1;6. ker;Külső-Terézváros;felújított;1;4;van;gáz (cirko);nincs megadva;47.506874;19.061726;nincs megadva;nincs megadva;;nincs megadva;nincs megadva;összkomfortos;nincs megadva;nincs megadva
22802050;21.2;43;1 + fél szoba;1;1;7. ker;Külső-Erzsébetváros;felújított;3;3;nincs;gáz (konvektor);nincs megadva;47.502556;19.08228;nincs megadva;utcán, közterületen - fizetős;;nincs;3 m vagy magasabb;összkomfortos;egy helyiségben;nem tetőtéri
22802473;43;64;3 szoba;3;0;6. ker;Külső-Terézváros;új építésű;1;nincs megadva;van;egyéb;nincs megadva;47.513428;19.066608;nincs megadva;teremgarázs - az árban;0;nincs megadva;nincs megadva;nincs megadva;nincs megadva;nincs megadva
22802015;16.5;31;1 szoba;1;0;7. ker;Külső-Erzsébetváros;jó állapotú;1;nincs megadva;nincs;gáz (cirko);nincs megadva;47.502556;19.08228;északnyugat;nincs megadva;;nincs megadva;3 m vagy magasabb;nincs megadva;nincs megadva;nincs megadva
22802278;22.2;32;1 szoba;1;0;6. ker;Külső-Terézváros;újszerű;1;nincs megadva;van;házközponti egyedi méréssel;nincs megadva;47.50991;19.06716;délnyugat;nincs megadva;0;nincs megadva;3 m-nél alacsonyabb;nincs megadva;nincs megadva;nincs megadva
22802041;31;86;3 + fél szoba;3;1;6. ker;Külső-Terézváros;felújítandó;3;nincs megadva;van;gáz (konvektor);nincs megadva;47.510517;19.064243;nincs megadva;nincs megadva;;nincs megadva;nincs megadva;nincs megadva;nincs megadva;nincs megadva
22802274;31.2;55;2 szoba;2;0;6. ker;Külső-Terézváros;jó állapotú;1;nincs megadva;van;gáz (konvektor);nincs megadva;47.5099;19.06571;délkelet;nincs megadva;;nincs megadva;3 m vagy magasabb;nincs megadva;nincs megadva;nincs megadva
22802224;36.5;107;3 szoba;3;0;7. ker;Középső-Erzsébetváros;jó állapotú;2;nincs megadva;nincs;gáz (cirko);nincs megadva;47.50198;19.07244;nyugat;nincs megadva;;nincs megadva;3 m vagy magasabb;nincs megadva;nincs megadva;nincs megadva
22802008;49.9;80;2 + fél szoba;2;1;7. ker;Belső-Erzsébetváros;felújított;1;5;van;gáz (konvektor);udvari;47.498585;19.063519;délnyugat;utcán, közterületen - fizetős;;nincs megadva;3 m vagy magasabb;összkomfortos;külön helyiségben;nem tetőtéri
22802257;32;110;3 szoba;3;0;7. ker;Külső-Erzsébetváros – Ligetváros;felújítandó;félemelet;nincs megadva;nincs;gáz (konvektor);utcai;47.50732;19.08028;nyugat;nincs megadva;;nincs megadva;3 m vagy magasabb;összkomfortos;nincs megadva;nincs megadva
22802051;36.8;109;3 szoba;3;0;7. ker;Belső-Erzsébetváros;felújítandó;3;nincs megadva;nincs megadva;gáz (héra);utcai;47.49821;19.06669;délnyugat;nincs megadva;;nincs megadva;nincs megadva;nincs megadva;nincs megadva;nincs megadva
22801673;80;92;2 + fél szoba;2;1;5. ker;Belváros;újszerű;3;nincs megadva;van;gáz (cirko);nincs megadva;47.49175;19.054825;délkelet;nincs megadva;;nincs megadva;nincs megadva;összkomfortos;nincs megadva;nincs megadva
22801855;34;46;2 + fél szoba;2;1;6. ker;Külső-Terézváros;jó állapotú;1;2;nincs;gáz (cirko);utcai;47.51175;19.06733;észak;utcán, közterületen - fizetős;;nincs;3 m vagy magasabb;összkomfortos;egy helyiségben;nem tetőtéri
22801440;55.9;90;2 + fél szoba;2;1;7. ker;Belső-Erzsébetváros;jó állapotú;1;nincs megadva;van;gáz (cirko);nincs megadva;47.49814;19.064728;északnyugat;nincs megadva;;nincs megadva;3 m vagy magasabb;nincs megadva;nincs megadva;nincs megadva
22801843;13.07;16;1 szoba;1;0;7. ker;Külső-Erzsébetváros – Ligetváros;újszerű;félemelet;nincs megadva;nincs;elektromos;nincs megadva;47.505783;19.080433;északkelet;nincs megadva;;nincs megadva;nincs megadva;összkomfortos;nincs megadva;nincs megadva
22801452;31.2;55;2 szoba;2;0;7. ker;Középső-Erzsébetváros;felújított;1;3;van;gáz (konvektor);nincs megadva;47.50198;19.07244;délkelet;nincs megadva;;nincs megadva;nincs megadva;összkomfortos;nincs megadva;nincs megadva
22801735;23;67;2 + fél szoba;2;1;7. ker;Külső-Erzsébetváros;felújítandó;2;4;nincs megadva;gáz (cirko);utcai;47.508095;19.078815;kelet;utcán, közterületen - fizetős;;nincs;3 m vagy magasabb;összkomfortos;egy helyiségben;nincs megadva
22801489;28.9;40;1 + fél szoba;1;1;6. ker;Külső-Terézváros;újszerű;1;4;van;távfűtés egyedi méréssel;utcai;47.5099;19.06571;kelet;nincs megadva;;nincs megadva;3 m-nél alacsonyabb;összkomfortos;egy helyiségben;nem tetőtéri
