listing;price; area; rooms; fullrooms; halfrooms; district; varos; condition; floor; storeys; lift; heating; view; lat; long; orient; parking; balcony; aircon; ceiling; utility; bathtoil; garcess
22867931;190;58;2 szoba;2;0;5. ker;Lipótváros;felújított;3;3;nincs;gáz (cirko);udvari;47.50118;19.05175;dél;nincs megadva;;nincs megadva;3 m vagy magasabb;összkomfortos;nincs megadva;nincs megadva
22720531;250;90;2 szoba;2;0;5. ker;Belváros;felújított;1;4;van;gáz (cirko);udvari;47.49022;19.05999;északkelet;utcán, közterületen - fizetős;;nincs megadva;3 m vagy magasabb;összkomfortos;nincs megadva;nem tetőtéri
22978841;330;94;3 szoba;3;0;5. ker;Belváros;felújított;2;5;van;nincs megadva;panorámás;47.4911;19.054525;délnyugat;utcán, közterületen - fizetős;0;van;3 m-nél alacsonyabb;luxus;külön helyiségben;nem tetőtéri
22443917;780;100;3 szoba;3;0;5. ker;Belváros;felújított;6;6;van;házközponti egyedi méréssel;panorámás;47.49539;19.05885;délkelet;nincs megadva;90;van;nincs megadva;luxus;külön és egyben is;nem tetőtéri
23024574;200;93;1 + 2 fél szoba;1;2;7. ker;Külső-Erzsébetváros – Ligetváros;felújított;földszint;4;van;gáz (cirko);utcai;47.505688;19.080957;nincs megadva;utcán, közterületen - fizetős;;nincs;3 m-nél alacsonyabb;összkomfortos;külön helyiségben;nem tetőtéri
22715041;250;40;1 + fél szoba;1;1;6. ker;Belső-Terézváros;újszerű;földszint;nincs megadva;van;házközponti;nincs megadva;47.505077;19.058195;kelet;nincs megadva;;nincs megadva;3 m vagy magasabb;nincs megadva;nincs megadva;nincs megadva
23036178;145;30;1 szoba;1;0;6. ker;Belső-Terézváros;újszerű;3;7;van;gáz (cirko);kertre néző;47.49977;19.05752;nincs megadva;nincs megadva;;nincs megadva;3 m-nél alacsonyabb;összkomfortos;egy helyiségben;nincs megadva
23020753;80;28;1 szoba;1;0;6. ker;Külső-Terézváros;jó állapotú;3;3;nincs;egyéb;udvari;47.50991;19.06716;nincs megadva;nincs megadva;;nincs megadva;nincs megadva;összkomfortos;egy helyiségben;nincs megadva
22975203;110;49;1 szoba;1;0;7. ker;Külső-Erzsébetváros;felújított;földszint;nincs megadva;nincs;gáz (cirko);udvari;47.502;19.08252;nincs megadva;nincs megadva;;nincs megadva;nincs megadva;összkomfortos;nincs megadva;nincs megadva
23024189;540;78;3 szoba;3;0;5. ker;Lipótváros;újszerű;3;3;van;gáz (cirko);utcai;47.50189;19.04884;nincs megadva;utcán, közterületen - fizetős;0;van;3 m vagy magasabb;luxus;külön helyiségben;legfelső emelet, nem tetőtéri
23002741;562;110;4 szoba;4;0;5. ker;Lipótváros;felújított;nincs megadva;2;nincs;gáz (cirko);utcai;47.49728;19.0516;nincs megadva;utcán, közterületen - fizetős;;nincs megadva;nincs megadva;összkomfortos;egy helyiségben;legfelső emelet, nem tetőtéri
23034551;624;111;2 + fél szoba;2;1;5. ker;Belváros;felújított;4;5;van;házközponti;panorámás;47.49175;19.054825;dél;utcán, közterületen - fizetős;;van;3 m vagy magasabb;luxus;egy helyiségben;nem tetőtéri
23018738;137;64;2 szoba;2;0;7. ker;Középső-Erzsébetváros;nincs megadva;2;nincs megadva;nincs;gáz (cirko);utcai;47.50344;19.07267;nincs megadva;nincs megadva;;nincs megadva;nincs megadva;nincs megadva;nincs megadva;nincs megadva
22995171;130;37;1 + fél szoba;1;1;7. ker;Belső-Erzsébetváros;jó állapotú;3;6;van;házközponti;utcai;47.49757;19.05684;kelet;nincs megadva;;nincs megadva;3 m vagy magasabb;nincs megadva;egy helyiségben;nincs megadva
22891413;156;55;1 + 2 fél szoba;1;2;5. ker;Lipótváros;újszerű;1;nincs megadva;nincs;gáz (cirko);nincs megadva;47.50704;19.05253;nincs megadva;nincs megadva;;nincs megadva;3 m vagy magasabb;nincs megadva;nincs megadva;nincs megadva
23001534;160;60;2 szoba;2;0;6. ker;Belső-Terézváros;felújított;2;3;nincs;nincs megadva;utcai;47.50778;19.05882;nincs megadva;nincs megadva;;nincs megadva;nincs megadva;összkomfortos;egy helyiségben;nincs megadva
23030802;200;87;3 szoba;3;0;7. ker;Külső-Erzsébetváros;felújított;1;4;van;gáz (cirko);utcai;47.50214;19.08475;nincs megadva;utcán, közterületen - fizetős;;nincs megadva;3 m vagy magasabb;összkomfortos;egy helyiségben;nem tetőtéri
23027908;140;48;2 szoba;2;0;6. ker;Külső-Terézváros;újszerű;3;5;van;házközponti egyedi méréssel;kertre néző;47.50991;19.06716;nincs megadva;utcán, közterületen - fizetős;0;van;3 m-nél alacsonyabb;összkomfortos;egy helyiségben;nem tetőtéri
22335987;530;77;3 szoba;3;0;5. ker;Lipótváros;új építésű;5;6;van;nincs megadva;panorámás;47.50918;19.0513;nincs megadva;nincs megadva;15;van;nincs megadva;luxus;nincs megadva;nincs megadva
22911035;467;121;3 szoba;3;0;5. ker;Lipótváros;felújított;2;nincs megadva;van;nincs megadva;utcai;47.501915;19.050585;nincs megadva;nincs megadva;;van;nincs megadva;összkomfortos;nincs megadva;nincs megadva
23043853;275;85;4 szoba;4;0;6. ker;Belső-Terézváros;újszerű;6;6;van;házközponti egyedi méréssel;nincs megadva;47.50491;19.05513;délkelet;nincs megadva;0;van;nincs megadva;duplakomfortos;nincs megadva;nincs megadva
22327897;290;83;2 szoba;2;0;5. ker;Lipótváros;felújított;2;4;van;gáz (cirko);utcai;47.50749;19.051497;dél;utcán, közterületen - fizetős;0;nincs megadva;3 m vagy magasabb;összkomfortos;egy helyiségben;nem tetőtéri
23040998;250;41;1 szoba;1;0;5. ker;Belváros;felújított;1;6;van;gáz (konvektor);udvari;47.49059;19.0587;délnyugat;utcán, közterületen - ingyenes;6.5;nincs;3 m vagy magasabb;összkomfortos;egy helyiségben;nem tetőtéri
23047347;270;70;2 szoba;2;0;7. ker;Belső-Erzsébetváros;újszerű;2;6;van;házközponti egyedi méréssel;utcai;47.49943;19.060566;kelet;garázs - az árban;16;van;3 m-nél alacsonyabb;duplakomfortos;külön és egyben is;nem tetőtéri
22530830;81;15;1 szoba;1;0;6. ker;Belső-Terézváros;felújított;földszint;nincs megadva;nincs megadva;gáz (cirko);nincs megadva;47.500736;19.06069;nincs megadva;utcán, közterületen - fizetős;;nincs megadva;nincs megadva;nincs megadva;egy helyiségben;nem tetőtéri
23039595;90;32;1 szoba;1;0;7. ker;Külső-Erzsébetváros;felújított;földszint;3;nincs;gáz (konvektor);udvari;47.502;19.08252;nincs megadva;utcán, közterületen - fizetős;;nincs;nincs megadva;nincs megadva;egy helyiségben;nem tetőtéri
23043239;420;93;3 szoba;3;0;5. ker;Belváros;jó állapotú;2;5;van;gáz (cirko);utcai;47.49607;19.052185;nincs megadva;nincs megadva;;nincs megadva;nincs megadva;duplakomfortos;külön helyiségben;nincs megadva
22913086;561;121;4 szoba;4;0;5. ker;Lipótváros;felújított;1;nincs megadva;van;házközponti egyedi méréssel;utcai;47.50366;19.04696;nincs megadva;nincs megadva;;van;nincs megadva;luxus;nincs megadva;nincs megadva
22327773;990;300;6 szoba;6;0;5. ker;Lipótváros;felújított;2;4;van;gáz (cirko);utcai;47.50749;19.051497;délnyugat;utcán, közterületen - fizetős;0;nincs megadva;3 m vagy magasabb;luxus;külön és egyben is;nem tetőtéri
22910533;249;116;2 szoba;2;0;6. ker;Belső-Terézváros;felújított;nincs megadva;nincs megadva;nincs;gáz (konvektor);nincs megadva;47.50428;19.05797;nincs megadva;nincs megadva;;nincs megadva;nincs megadva;összkomfortos;nincs megadva;nincs megadva
22335951;249;40;2 szoba;2;0;5. ker;Lipótváros;új építésű;6;6;van;gáz (cirko);nincs megadva;47.50918;19.0513;nincs megadva;nincs megadva;;van;nincs megadva;luxus;nincs megadva;tetőtéri
22321905;559;208;4 + fél szoba;4;1;5. ker;Lipótváros;új építésű;5;6;van;nincs megadva;panorámás;47.50918;19.0513;észak;nincs megadva;38;van;3 m vagy magasabb;luxus;külön és egyben is;nincs megadva
23034289;461;103;2 + fél szoba;2;1;7. ker;Belső-Erzsébetváros;újszerű;5;nincs megadva;van;gáz (cirko);nincs megadva;47.498585;19.063519;délkelet;nincs megadva;;nincs megadva;3 m-nél alacsonyabb;nincs megadva;nincs megadva;nem tetőtéri
23028669;150;56;1 + fél szoba;1;1;6. ker;Belső-Terézváros;újszerű;2;4;van;gáz (cirko);utcai;47.501095;19.06119;délnyugat;utcán, közterületen - fizetős;;nincs;3 m vagy magasabb;összkomfortos;külön helyiségben;nincs megadva
22515293;410;102;3 szoba;3;0;5. ker;Belváros;felújított;2;6;van;gáz (cirko);nincs megadva;47.493084;19.053127;nincs megadva;nincs megadva;0;van;3 m vagy magasabb;összkomfortos;külön és egyben is;nincs megadva
23010394;150;62;2 szoba;2;0;7. ker;Középső-Erzsébetváros;felújított;4;6;van;házközponti egyedi méréssel;kertre néző;47.500286;19.076033;nincs megadva;utcán, közterületen - fizetős;0;nincs megadva;3 m-nél alacsonyabb;összkomfortos;egy helyiségben;nem tetőtéri
21060437;65;24;1 szoba;1;0;6. ker;Külső-Terézváros – Diplomatanegyed;újszerű;1;4;van;házközponti;udvari;47.50945;19.078148;nincs megadva;nincs megadva;0;nincs megadva;nincs megadva;összkomfortos;egy helyiségben;nincs megadva
23001638;150;50;1 + fél szoba;1;1;5. ker;Belváros;jó állapotú;4;5;van;gáz (cirko);utcai;47.4894;19.05987;nyugat;utcán, közterületen - fizetős;0;nincs megadva;3 m vagy magasabb;összkomfortos;külön helyiségben;nincs megadva
22991733;203;30;1 szoba;1;0;5. ker;Belváros;felújított;3;6;van;házközponti;utcai;47.4948;19.051197;nincs megadva;utcán, közterületen - fizetős;;van;nincs megadva;luxus;egy helyiségben;nincs megadva
22968047;270;59;2 szoba;2;0;5. ker;Belváros;újszerű;1;3;nincs;gáz (cirko);utcai;47.48994;19.06008;nincs megadva;nincs megadva;0;nincs megadva;3 m vagy magasabb;összkomfortos;külön és egyben is;nem tetőtéri
23062759;281;55;2 szoba;2;0;6. ker;Belső-Terézváros;felújított;nincs megadva;nincs megadva;nincs megadva;gáz (cirko);utcai;47.50326;19.05502;nincs megadva;nincs megadva;;nincs megadva;nincs megadva;luxus;nincs megadva;nincs megadva
23062758;234;50;2 szoba;2;0;6. ker;Belső-Terézváros;felújított;nincs megadva;nincs megadva;nincs megadva;gáz (cirko);utcai;47.50326;19.05502;nincs megadva;nincs megadva;;nincs megadva;nincs megadva;luxus;nincs megadva;nincs megadva
22674921;145;69;2 + fél szoba;2;1;7. ker;Külső-Erzsébetváros – Ligetváros;jó állapotú;1;4;nincs;gáz (konvektor);utcai;47.50605;19.08158;nincs megadva;utcán, közterületen - fizetős;;nincs;3 m vagy magasabb;összkomfortos;külön és egyben is;nem tetőtéri
22964305;200;57;2 szoba;2;0;5. ker;Belváros;felújított;3;5;van;elektromos;utcai;47.496674;19.054085;nincs megadva;nincs megadva;;van;nincs megadva;komfortos;egy helyiségben;nem tetőtéri
22718714;265;75;3 szoba;3;0;5. ker;Lipótváros;felújított;2;4;van;házközponti egyedi méréssel;udvari;47.51095;19.047108;nincs megadva;nincs megadva;;nincs megadva;3 m vagy magasabb;összkomfortos;külön és egyben is;nincs megadva
23052021;265;89;3 szoba;3;0;6. ker;Belső-Terézváros;felújított;2;3;nincs;gáz (cirko);utcai;47.50491;19.05763;nincs megadva;nincs megadva;;nincs megadva;3 m vagy magasabb;nincs megadva;külön és egyben is;nincs megadva
22616698;150;55;1 szoba;1;0;6. ker;Külső-Terézváros;felújított;földszint;5;nincs;gáz (konvektor);utcai;47.513428;19.066608;délnyugat;utcán, közterületen - fizetős;;nincs;3 m vagy magasabb;összkomfortos;külön helyiségben;nem tetőtéri
22351070;265;67;3 szoba;3;0;5. ker;Lipótváros;felújított;2;4;van;gáz (cirko);udvari;47.511322;19.047426;nyugat;utcán, közterületen - fizetős;;nincs;3 m vagy magasabb;duplakomfortos;külön és egyben is;nem tetőtéri
22991143;79;36;1 szoba;1;0;7. ker;Külső-Erzsébetváros – Ligetváros;jó állapotú;1;3;nincs;házközponti;udvari;47.504894;19.081352;nincs megadva;utcán, közterületen - fizetős;;nincs megadva;3 m vagy magasabb;összkomfortos;egy helyiségben;nem tetőtéri
22928402;211;60;2 szoba;2;0;7. ker;Középső-Erzsébetváros;felújított;3;4;van;nincs megadva;nincs megadva;47.502636;19.072369;nincs megadva;utcán, közterületen - fizetős;;nincs megadva;nincs megadva;duplakomfortos;külön és egyben is;nincs megadva
23055646;99;25;1 szoba;1;0;6. ker;Külső-Terézváros;felújított;földszint;4;nincs;gáz (konvektor);udvari;47.50991;19.06716;kelet;utcán, közterületen - fizetős;;nincs;3 m vagy magasabb;összkomfortos;egy helyiségben;nem tetőtéri
23004958;210;80;2 + fél szoba;2;1;7. ker;Belső-Erzsébetváros;újszerű;4;4;van;házközponti egyedi méréssel;utcai;47.49821;19.06669;nincs megadva;utcán, közterületen - fizetős;0;van;nincs megadva;összkomfortos;nincs megadva;tetőtéri
21895066;200;50;2 szoba;2;0;5. ker;Belváros;nincs megadva;1;nincs megadva;nincs megadva;nincs megadva;nincs megadva;47.49539;19.05885;nincs megadva;nincs megadva;;nincs megadva;nincs megadva;nincs megadva;nincs megadva;nincs megadva
23060695;370;64;2 + fél szoba;2;1;5. ker;Lipótváros;felújított;2;nincs megadva;van;gáz (cirko);panorámás;47.496075;19.051085;nincs megadva;nincs megadva;;nincs megadva;nincs megadva;nincs megadva;nincs megadva;nincs megadva
23009395;150;60;1 szoba;1;0;5. ker;Lipótváros;felújított;1;5;van;gáz (cirko);utcai;47.51166;19.05164;nincs megadva;utcán, közterületen - fizetős;;nincs megadva;3 m vagy magasabb;összkomfortos;egy helyiségben;nem tetőtéri
22542225;249;100;3 + fél szoba;3;1;6. ker;Külső-Terézváros;felújított;1;4;van;gáz (cirko);utcai;47.50827;19.07147;nyugat;utcán, közterületen - fizetős;;van;3 m vagy magasabb;összkomfortos;külön és egyben is;nincs megadva
23062755;218;60;1 szoba;1;0;6. ker;Belső-Terézváros;felújított;nincs megadva;nincs megadva;nincs megadva;gáz (cirko);utcai;47.50326;19.05502;nincs megadva;nincs megadva;;nincs megadva;nincs megadva;luxus;nincs megadva;nincs megadva
22910717;499;1600;2 szoba;2;0;5. ker;Lipótváros;felújított;1;4;van;gáz (cirko);utcai;47.49776;19.04879;nincs megadva;nincs megadva;;nincs megadva;3 m vagy magasabb;összkomfortos;nincs megadva;nincs megadva
23062450;120;41;1 szoba;1;0;7. ker;Belső-Erzsébetváros;nincs megadva;nincs megadva;nincs megadva;nincs megadva;nincs megadva;nincs megadva;47.49891;19.065344;nincs megadva;nincs megadva;;nincs megadva;nincs megadva;nincs megadva;nincs megadva;nincs megadva
23062579;203;46;2 szoba;2;0;5. ker;Lipótváros;felújított;3;5;van;gáz (cirko);udvari;47.5014;19.05308;nincs megadva;nincs megadva;;nincs megadva;nincs megadva;összkomfortos;nincs megadva;nincs megadva
23062316;250;100;2 + fél szoba;2;1;6. ker;Külső-Terézváros;felújított;2;nincs megadva;van;gáz (cirko);udvari;47.50827;19.07147;kelet;utcán, közterületen - fizetős;;nincs megadva;3 m vagy magasabb;összkomfortos;külön és egyben is;nem tetőtéri
23059817;499;160;4 szoba;4;0;6. ker;Külső-Terézváros – Diplomatanegyed;új építésű;1;5;van;gáz (cirko);kertre néző;47.513374;19.070967;nincs megadva;utcán, közterületen - ingyenes;15;van;3 m vagy magasabb;luxus;külön helyiségben;nem tetőtéri
22519048;185;85;2 + fél szoba;2;1;7. ker;Középső-Erzsébetváros;felújított;3;4;van;gáz (konvektor);udvari;47.498405;19.07431;kelet;utcán, közterületen - fizetős;;nincs;3 m vagy magasabb;összkomfortos;külön és egyben is;nem tetőtéri
23062693;146;43;1 szoba;1;0;7. ker;Középső-Erzsébetváros;újszerű;nincs megadva;nincs megadva;nincs megadva;nincs megadva;nincs megadva;47.501625;19.067814;nincs megadva;nincs megadva;;nincs megadva;nincs megadva;nincs megadva;nincs megadva;nincs megadva
23036544;90;27;1 szoba;1;0;6. ker;Külső-Terézváros;felújított;2;2;nincs megadva;gáz (konvektor);utcai;47.51144;19.06631;nincs megadva;nincs megadva;;nincs megadva;nincs megadva;összkomfortos;külön helyiségben;nincs megadva
23017374;468;101;3 + 3 fél szoba;3;3;5. ker;Belváros;felújított;2;2;nincs;gáz (cirko);udvari;47.4923;19.06044;nincs megadva;utcán, közterületen - fizetős;;van;nincs megadva;nincs megadva;külön helyiségben;nem tetőtéri
23062093;199;80;3 szoba;3;0;7. ker;Belső-Erzsébetváros;újszerű;4;4;van;gáz (cirko);utcai;47.498585;19.063519;nincs megadva;nincs megadva;;van;3 m-nél alacsonyabb;összkomfortos;külön helyiségben;nincs megadva
22486156;187;55;3 szoba;3;0;5. ker;Belváros;felújított;földszint;6;nincs megadva;elektromos;udvari;47.48819;19.05923;nincs megadva;utcán, közterületen - fizetős;;nincs megadva;3 m vagy magasabb;összkomfortos;egy helyiségben;nincs megadva
22865270;180;70;2 + fél szoba;2;1;6. ker;Külső-Terézváros;felújított;földszint;3;van;gáz (cirko);kertre néző;47.509697;19.072212;délnyugat;utcán, közterületen - ingyenes;;nincs;3 m vagy magasabb;összkomfortos;külön helyiségben;nem tetőtéri
23002370;145;51;2 szoba;2;0;6. ker;Külső-Terézváros;felújított;1;4;nincs megadva;nincs megadva;nincs megadva;47.513428;19.066608;nincs megadva;nincs megadva;;nincs megadva;nincs megadva;összkomfortos;egy helyiségben;nincs megadva
22946777;150;70;2 + fél szoba;2;1;7. ker;Külső-Erzsébetváros – Ligetváros;jó állapotú;1;nincs megadva;nincs;gáz (konvektor);utcai;47.50605;19.08158;nincs megadva;nincs megadva;;nincs megadva;nincs megadva;nincs megadva;nincs megadva;nincs megadva
23062677;105;48;1 + fél szoba;1;1;7. ker;Külső-Erzsébetváros;felújított;1;3;nincs;gáz (konvektor);udvari;47.502556;19.08228;nincs megadva;utcán, közterületen - ingyenes;;nincs megadva;3 m vagy magasabb;összkomfortos;nincs megadva;nem tetőtéri
23062653;120;70;2 szoba;2;0;6. ker;Külső-Terézváros;nincs megadva;nincs megadva;nincs megadva;nincs megadva;nincs megadva;nincs megadva;47.50827;19.07147;nincs megadva;nincs megadva;;nincs megadva;nincs megadva;nincs megadva;nincs megadva;nincs megadva
23062676;135;41;1 + fél szoba;1;1;7. ker;Középső-Erzsébetváros;felújított;1;3;nincs;elektromos;udvari;47.498405;19.07431;délkelet;utcán, közterületen - fizetős;;nincs;3 m vagy magasabb;összkomfortos;egy helyiségben;nincs megadva
23062578;320;88;4 szoba;4;0;6. ker;Külső-Terézváros – Diplomatanegyed;új építésű;földszint;6;van;házközponti egyedi méréssel;udvari;47.511406;19.075872;nincs megadva;nincs megadva;;nincs megadva;nincs megadva;nincs megadva;nincs megadva;nincs megadva
23062500;90;44;1 szoba;1;0;6. ker;Belső-Terézváros;nincs megadva;nincs megadva;nincs megadva;nincs megadva;nincs megadva;nincs megadva;47.50491;19.05513;nincs megadva;nincs megadva;;nincs megadva;nincs megadva;nincs megadva;nincs megadva;nincs megadva
23062229;150;40;1 + fél szoba;1;1;6. ker;Külső-Terézváros;felújított;1;4;van;gáz (konvektor);udvari;47.51009;19.065441;északkelet;utcán, közterületen - fizetős;;nincs;nincs megadva;összkomfortos;egy helyiségben;nem tetőtéri
23040606;160;67;2 szoba;2;0;6. ker;Külső-Terézváros;felújított;4;6;van;gáz (cirko);utcai;47.510517;19.064243;nincs megadva;utcán, közterületen - ingyenes;0;nincs megadva;3 m vagy magasabb;összkomfortos;külön helyiségben;nem tetőtéri
23060911;468;108;2 szoba;2;0;5. ker;Lipótváros;felújított;1;nincs megadva;van;házközponti;utcai;47.50443;19.050583;kelet;nincs megadva;0;nincs;nincs megadva;összkomfortos;külön és egyben is;nem tetőtéri
23061050;435;90;3 szoba;3;0;5. ker;Lipótváros;felújított;2;4;nincs megadva;gáz (cirko);utcai;47.50115;19.0507;nincs megadva;utcán, közterületen - fizetős;;nincs megadva;nincs megadva;összkomfortos;külön helyiségben;nem tetőtéri
23061542;375;76;2 szoba;2;0;5. ker;Lipótváros;felújított;1;3;nincs;gáz (cirko);udvari;47.50629;19.05179;nincs megadva;nincs megadva;;nincs megadva;nincs megadva;nincs megadva;nincs megadva;nincs megadva
23060952;400;90;3 szoba;3;0;6. ker;Külső-Terézváros;felújított;2;4;van;gáz (cirko);utcai;47.50893;19.06363;nincs megadva;utcán, közterületen - fizetős;;nincs;3 m vagy magasabb;összkomfortos;külön helyiségben;nem tetőtéri
23060687;130;68;2 szoba;2;0;7. ker;Belső-Erzsébetváros;jó állapotú;1;nincs megadva;van;gáz (konvektor);nincs megadva;47.498585;19.063519;északkelet;nincs megadva;;nincs megadva;3 m vagy magasabb;nincs megadva;nincs megadva;nem tetőtéri
23060168;230;120;4 szoba;4;0;6. ker;Belső-Terézváros;felújított;2;2;nincs;gáz (konvektor);utcai;47.50491;19.05763;nincs megadva;nincs megadva;0;nincs megadva;nincs megadva;összkomfortos;külön és egyben is;nincs megadva
23061235;279;67;2 szoba;2;0;7. ker;Belső-Erzsébetváros;felújított;4;4;van;gáz (cirko);udvari;47.49814;19.064728;nincs megadva;nincs megadva;;nincs megadva;nincs megadva;összkomfortos;egy helyiségben;nincs megadva
23060600;160;52;1 + fél szoba;1;1;7. ker;Középső-Erzsébetváros;nincs megadva;nincs megadva;nincs megadva;nincs megadva;nincs megadva;nincs megadva;47.50021;19.07357;nincs megadva;nincs megadva;;nincs megadva;nincs megadva;nincs megadva;nincs megadva;nincs megadva
23061162;170;80;3 szoba;3;0;6. ker;Belső-Terézváros;közepes állapotú;földszint;3;nincs;gáz (konvektor);udvari;47.50428;19.05797;nincs megadva;utcán, közterületen - ingyenes;;nincs megadva;3 m vagy magasabb;összkomfortos;nincs megadva;nincs megadva
23061212;40;72;2 szoba;2;0;7. ker;Külső-Erzsébetváros – Ligetváros;jó állapotú;1;3;nincs;gáz (konvektor);utcai;47.50639;19.08065;nincs megadva;utcán, közterületen - fizetős;;nincs;3 m vagy magasabb;összkomfortos;külön helyiségben;nem tetőtéri
23060101;140;43;1 + fél szoba;1;1;6. ker;Külső-Terézváros;új építésű;1;6;van;geotermikus;utcai;47.5099;19.06571;nyugat;nincs megadva;;van;3 m-nél alacsonyabb;összkomfortos;egy helyiségben;nem tetőtéri
23062033;145;40;1 szoba;1;0;7. ker;Középső-Erzsébetváros;nincs megadva;nincs megadva;nincs megadva;nincs megadva;nincs megadva;nincs megadva;47.50038;19.07037;nincs megadva;nincs megadva;;nincs megadva;nincs megadva;nincs megadva;nincs megadva;nincs megadva
23061879;110;46;2 szoba;2;0;7. ker;Középső-Erzsébetváros;felújított;2;2;nincs megadva;gáz (cirko);utcai;47.50104;19.0699;nincs megadva;nincs megadva;;nincs megadva;nincs megadva;összkomfortos;külön helyiségben;nincs megadva
23061662;624;260;11 szoba;11;0;7. ker;Belső-Erzsébetváros;jó állapotú;2;nincs megadva;van;gáz (cirko);nincs megadva;47.49826;19.05792;nincs megadva;nincs megadva;;nincs megadva;nincs megadva;összkomfortos;nincs megadva;nincs megadva
23061221;99;32;1 szoba;1;0;7. ker;Belső-Erzsébetváros;felújított;földszint;3;nincs;gáz (konvektor);udvari;47.50018;19.06718;nincs megadva;nincs megadva;;nincs;nincs megadva;összkomfortos;egy helyiségben;nem tetőtéri
23060973;600;142;2 + fél szoba;2;1;5. ker;Belváros;újszerű;4;nincs megadva;van;gáz (cirko);nincs megadva;47.49175;19.054825;kelet;nincs megadva;;nincs megadva;3 m vagy magasabb;nincs megadva;nincs megadva;nem tetőtéri
23060476;140;40;1 szoba;1;0;7. ker;Középső-Erzsébetváros;nincs megadva;nincs megadva;nincs megadva;nincs megadva;nincs megadva;nincs megadva;47.503487;19.074173;nincs megadva;nincs megadva;;nincs megadva;nincs megadva;nincs megadva;nincs megadva;nincs megadva
23061885;300;80;3 szoba;3;0;7. ker;Belső-Erzsébetváros;felújított;2;4;nincs;gáz (cirko);utcai;47.500477;19.061146;nincs megadva;nincs megadva;;nincs megadva;nincs megadva;duplakomfortos;nincs megadva;nem tetőtéri
23061564;110;37;1 + fél szoba;1;1;7. ker;Belső-Erzsébetváros;nincs megadva;nincs megadva;nincs megadva;nincs megadva;nincs megadva;nincs megadva;47.49757;19.05684;nincs megadva;nincs megadva;;nincs megadva;nincs megadva;nincs megadva;nincs megadva;nincs megadva
23061568;222;85;2 szoba;2;0;5. ker;Lipótváros;újszerű;3;4;van;gáz (konvektor);panorámás;47.50979;19.05285;délnyugat;nincs megadva;0;nincs megadva;3 m-nél alacsonyabb;luxus;nincs megadva;nem tetőtéri
23058473;200;161;4 + fél szoba;4;1;6. ker;Külső-Terézváros;közepes állapotú;2;nincs megadva;nincs;gáz (konvektor);nincs megadva;47.5058;19.069555;délkelet;nincs megadva;;nincs megadva;nincs megadva;összkomfortos;nincs megadva;nincs megadva
23059384;149;69;2 szoba;2;0;6. ker;Külső-Terézváros;felújított;1;5;van;gáz (cirko);utcai;47.50991;19.06716;nincs megadva;nincs megadva;0;van;nincs megadva;nincs megadva;egy helyiségben;nincs megadva
23059967;120;23;1 + fél szoba;1;1;6. ker;Külső-Terézváros;jó állapotú;földszint;nincs megadva;nincs;gáz (konvektor);udvari;47.51;19.067472;északnyugat;utcán, közterületen - fizetős;;nincs;3 m vagy magasabb;nincs megadva;egy helyiségben;nem tetőtéri
23059888;180;66;2 szoba;2;0;6. ker;Belső-Terézváros;felújított;1;4;nincs megadva;gáz (cirko);nincs megadva;47.50491;19.05513;nincs megadva;nincs megadva;;nincs megadva;nincs megadva;összkomfortos;nincs megadva;nem tetőtéri
23059866;145;62;2 szoba;2;0;6. ker;Belső-Terézváros;felújított;1;2;nincs megadva;gáz (cirko);utcai;47.505077;19.058195;nincs megadva;utcán, közterületen - fizetős;;nincs megadva;3 m vagy magasabb;összkomfortos;nincs megadva;nincs megadva
23059522;350;90;3 + fél szoba;3;1;6. ker;Külső-Terézváros – Diplomatanegyed;felújított;7;8;van;házközponti;utcai;47.513374;19.070967;nyugat;utcán, közterületen - fizetős;;nincs megadva;3 m vagy magasabb;összkomfortos;külön helyiségben;nincs megadva
23059421;120;38;1 + fél szoba;1;1;5. ker;Belváros;felújított;3;7;van;házközponti;udvari;47.49347;19.05118;nincs megadva;utcán, közterületen - ingyenes;;nincs;3 m vagy magasabb;összkomfortos;egy helyiségben;nem tetőtéri
23058969;80;50;2 szoba;2;0;6. ker;Külső-Terézváros;jó állapotú;földszint;4;nincs;gáz (héra);udvari;47.506874;19.061726;délnyugat;utcán, közterületen - fizetős;;nincs;3 m vagy magasabb;komfortos;egy helyiségben;nem tetőtéri
23058995;198;90;3 szoba;3;0;7. ker;Belső-Erzsébetváros;felújított;3;3;nincs;gáz (cirko);utcai;47.50018;19.06718;délkelet;utcán, közterületen - fizetős;;nincs megadva;3 m vagy magasabb;duplakomfortos;külön és egyben is;nem tetőtéri
23058807;310;70;2 szoba;2;0;5. ker;Belváros;felújítandó;4;5;van;gáz (héra);panorámás;47.490013;19.055521;délnyugat;utcán, közterületen - ingyenes;6.8;nincs;3 m vagy magasabb;összkomfortos;egy helyiségben;nem tetőtéri
23059613;157;59;2 szoba;2;0;7. ker;Középső-Erzsébetváros;jó állapotú;3;nincs megadva;nincs megadva;gáz (konvektor);utcai;47.50274;19.06955;nincs megadva;utcán, közterületen - ingyenes;;nincs megadva;3 m-nél alacsonyabb;összkomfortos;egy helyiségben;nem tetőtéri
23058700;160;55;1 + fél szoba;1;1;7. ker;Középső-Erzsébetváros;felújított;1;3;van;gáz (cirko);utcai;47.50038;19.07037;nincs megadva;nincs megadva;;nincs megadva;3 m vagy magasabb;összkomfortos;nincs megadva;nincs megadva
